ASVs	bremen	brake	bremerhaven	helgolandT	helgolandS
ASV_2934	0.0	0.0	0.0	0.3	0.0
ASV_2940	5.3	0.0	0.0	0.0	0.0
ASV_2947	0.0	0.0	0.3	0.0	0.0
ASV_2970	3.0	1.7	6.7	2.7	0.0
ASV_2974	1.3	0.0	0.0	0.0	0.0
ASV_2985	0.0	0.0	0.7	0.3	0.0
ASV_3020	0.0	0.0	1.3	0.0	0.0
ASV_3021	0.0	0.0	0.0	3.0	0.3
ASV_3024	3.3	0.7	4.0	0.0	0.0
ASV_3027	0.0	0.3	0.0	0.0	0.0
ASV_3028	0.0	0.0	0.3	0.0	0.0
ASV_3041	0.0	0.0	0.0	3.0	0.0
ASV_3053	1.7	0.0	0.0	0.0	0.0
ASV_3058	1.3	0.0	0.0	0.0	0.0
ASV_3062	0.0	0.0	0.3	0.0	0.0
ASV_3067	2.7	0.3	1.3	0.0	0.0
ASV_3073	0.0	0.0	0.0	0.3	0.0
ASV_3080	0.0	0.7	0.0	0.0	0.0
ASV_3085	0.0	0.0	0.0	0.0	0.7
ASV_3109	0.3	1.7	0.0	0.0	0.0
ASV_3146	0.0	0.0	0.0	0.7	0.0
ASV_3187	0.0	0.0	0.0	0.0	1.3
ASV_3198	0.7	2.0	0.0	0.0	0.0
ASV_3200	0.0	0.0	0.3	0.0	0.0
ASV_3204	1.7	1.7	0.0	0.0	0.0
ASV_3232	0.0	0.3	0.0	0.0	0.0
ASV_3246	0.0	0.0	0.0	0.0	0.7
ASV_3250	2.7	0.3	1.3	0.0	0.0
ASV_3259	0.0	0.0	0.0	0.3	0.0
ASV_3264	1.7	0.0	1.3	0.0	0.0
ASV_3271	8.3	1.3	2.0	0.0	0.0
ASV_3274	0.0	0.0	0.0	0.0	0.3
ASV_3277	0.0	0.0	0.0	0.0	1.0
ASV_3282	0.0	0.0	0.0	8.7	27.7
ASV_3311	0.0	0.0	0.0	0.0	0.7
ASV_3316	0.0	0.0	0.0	0.0	0.3
ASV_3322	0.0	0.0	0.3	1.0	0.0
ASV_3328	0.0	0.0	0.0	0.0	38.0
ASV_3339	1.3	0.7	0.0	0.0	0.0
ASV_3360	1.0	4.7	0.3	0.0	0.0
ASV_3365	0.3	5.3	1.0	0.0	0.0
ASV_3382	0.0	0.0	1.3	0.0	0.0
ASV_3388	1.0	1.3	2.0	0.0	0.0
ASV_3389	0.0	0.0	0.0	0.7	0.0
ASV_3392	0.0	0.0	0.0	0.0	0.3
ASV_3421	0.0	0.0	0.0	1.7	5.7
ASV_3422	0.0	0.0	0.0	0.3	0.0
