ASVs	bremen	brake	bremerhaven	helgolandT	helgolandS
ASV_276	0.0	0.0	0.0	0.2	0.0
ASV_280	0.2	0.2	0.0	0.0	0.0
ASV_285	0.0	0.7	0.0	0.0	0.0
ASV_286	0.0	0.0	0.2	0.0	0.0
ASV_287	0.0	0.0	0.0	0.2	0.0
ASV_289	0.0	0.0	0.0	0.2	0.0
ASV_290	0.0	0.2	0.0	0.0	0.0
ASV_292	0.2	0.2	0.0	0.0	0.0
ASV_293	0.3	0.0	0.0	0.0	0.0
ASV_294	0.0	0.0	0.0	0.0	1.0
ASV_295	0.0	0.3	0.0	0.0	0.0
ASV_308	0.5	0.0	1.3	0.0	0.0
ASV_309	0.0	0.0	0.7	0.0	0.0
ASV_310	0.0	0.0	0.0	0.3	0.0
ASV_312	0.0	0.0	0.0	0.0	0.0
ASV_313	0.0	0.0	0.0	0.2	0.0
ASV_314	0.0	0.0	0.0	0.2	0.0
ASV_315	0.8	0.0	0.0	0.0	0.0
ASV_318	0.0	0.0	0.0	0.0	1.0
ASV_319	0.0	0.0	0.0	0.2	0.0
ASV_321	0.0	0.7	0.0	0.0	0.0
ASV_323	0.0	0.0	0.0	0.0	1.0
ASV_330	0.0	0.0	0.8	0.0	0.0
ASV_331	0.0	0.0	0.0	0.0	1.0
ASV_332	0.0	0.0	0.0	0.8	0.0
ASV_333	0.0	0.0	0.3	0.2	0.0
ASV_336	0.0	0.0	0.0	0.5	0.0
ASV_345	1.0	1.0	0.0	0.0	0.0
ASV_347	0.8	1.3	0.0	0.0	0.0
ASV_350	0.0	0.0	0.0	0.0	1.0
ASV_352	14.0	1.8	41.7	1.0	0.0
ASV_353	0.0	0.2	0.0	0.0	0.0
ASV_354	1.5	1.2	0.0	0.0	0.0
ASV_357	0.0	0.0	0.0	0.2	0.0
ASV_359	2.5	0.2	417.3	142.0	0.0
ASV_365	0.3	0.0	0.0	0.0	0.0
ASV_366	0.0	0.0	0.2	0.0	0.0
ASV_374	0.0	0.0	0.0	0.0	0.0
ASV_375	0.0	0.2	0.5	0.0	0.0
ASV_378	1.2	0.0	3.5	0.0	0.0
ASV_383	0.0	0.0	0.0	0.0	1.0
ASV_385	0.0	0.0	0.2	0.0	0.0
ASV_387	0.0	0.0	0.0	0.0	1.0
ASV_388	1.2	0.5	4.0	0.0	0.0
ASV_394	0.0	0.0	0.0	0.0	0.0
ASV_396	0.0	0.0	0.0	0.0	3.0
ASV_397	0.8	0.0	1.8	0.0	0.0
ASV_401	0.0	0.0	0.0	0.0	1.0
ASV_402	0.5	0.0	0.5	0.0	0.0
ASV_405	0.0	0.0	0.0	0.0	0.0
ASV_409	0.3	1.0	0.0	0.0	0.0
ASV_410	0.0	0.2	0.0	0.0	0.0
ASV_411	0.2	1.0	0.8	0.0	0.0
ASV_413	0.0	0.2	0.0	0.0	0.0
ASV_415	0.0	0.0	0.0	0.0	1.0
ASV_419	0.0	0.0	0.8	0.0	0.0
ASV_423	4.8	5.3	0.0	0.0	0.0
ASV_424	0.0	0.0	0.0	0.0	0.0
ASV_426	0.0	0.2	0.0	0.0	0.0
ASV_431	0.0	0.0	0.0	0.0	1.0
ASV_437	0.2	0.0	0.0	0.0	0.0
ASV_439	0.0	0.3	0.0	0.0	0.0
ASV_443	0.2	0.2	0.3	15.7	0.0
ASV_449	0.0	0.0	0.0	0.2	0.0
ASV_450	0.0	0.0	8.2	0.0	0.0
ASV_452	0.0	0.0	0.0	0.0	1.0
ASV_459	0.0	0.3	0.0	0.0	0.0
ASV_460	0.7	1.5	0.0	0.0	0.0
ASV_463	1.0	1.3	0.0	0.0	0.0
ASV_465	0.0	1.2	0.0	0.0	0.0
ASV_467	0.0	0.0	0.2	0.0	0.0
ASV_474	0.0	0.0	0.0	0.0	1.0
ASV_475	0.0	0.0	0.0	0.2	0.0
ASV_477	4.0	3.8	16.2	1.0	2.0
ASV_483	0.0	0.0	0.0	1.3	0.0
ASV_485	1.5	1.5	1.2	0.0	0.0
ASV_487	0.0	0.3	0.0	0.0	0.0
ASV_488	0.0	0.0	0.0	0.0	0.0
ASV_489	0.0	0.0	0.0	0.0	0.0
ASV_494	0.0	0.5	0.0	0.0	0.0
ASV_505	0.0	0.3	0.0	0.0	0.0
ASV_509	0.0	0.0	0.0	0.2	0.0
ASV_511	0.3	0.2	0.7	3.7	2.0
ASV_518	0.0	0.0	0.0	0.0	1.0
ASV_520	0.0	0.0	0.0	0.3	0.0
ASV_522	0.0	0.0	0.0	1.5	0.0
ASV_533	0.0	0.0	0.0	0.3	0.0
ASV_537	0.0	0.0	0.0	0.0	1.0
ASV_543	0.0	0.0	0.0	0.3	0.0
ASV_547	0.0	1.0	0.0	0.0	0.0
ASV_551	0.3	0.0	0.0	0.0	0.0
ASV_560	0.0	0.0	0.7	0.0	0.0
ASV_566	0.0	0.8	0.0	0.0	0.0
ASV_568	1.3	0.0	1.3	0.0	1.0
ASV_570	0.0	0.2	0.0	0.0	0.0
ASV_577	3.0	5.0	3.2	0.0	0.0
ASV_579	0.0	1.3	1.8	0.0	0.0
ASV_580	0.0	0.0	0.0	0.7	0.0
ASV_585	0.7	0.0	1.7	0.0	0.0
ASV_591	0.0	0.0	0.0	0.5	0.0
ASV_592	0.0	0.0	0.0	0.0	0.0
ASV_594	24.5	37.0	0.5	0.0	0.0
ASV_598	0.0	0.2	0.0	0.0	0.0
ASV_599	2.7	1.3	6.2	0.0	0.0
ASV_601	0.0	1.2	0.2	0.0	0.0
ASV_602	0.0	0.0	0.0	19.2	1.0
ASV_603	0.0	0.0	1.5	0.0	0.0
ASV_612	0.0	0.0	0.0	0.0	1.0
ASV_617	0.0	0.0	0.0	0.0	0.0
ASV_619	0.0	0.0	0.0	0.0	1.0
ASV_624	0.0	0.0	0.0	0.0	1.0
ASV_633	0.0	0.0	0.0	0.0	1.0
ASV_645	0.0	0.0	0.0	0.7	0.0
ASV_649	0.0	0.2	0.0	0.0	0.0
ASV_650	0.0	0.0	0.0	0.0	0.0
ASV_651	0.0	0.0	0.0	0.3	0.0
ASV_653	0.0	0.0	0.0	0.0	1.0
ASV_654	0.0	0.0	0.0	0.0	1.0
ASV_662	0.0	0.0	0.0	5.2	0.0
ASV_664	0.7	0.0	1.3	0.0	0.0
ASV_669	9.2	3.7	28.3	1.0	0.0
ASV_675	0.0	0.0	0.0	0.5	0.0
ASV_683	0.8	0.0	4.0	0.0	0.0
ASV_684	0.7	0.0	0.0	0.0	0.0
ASV_685	0.0	0.0	0.0	0.0	2.0
ASV_688	0.2	0.2	0.0	0.0	0.0
ASV_689	0.2	0.5	0.3	0.0	0.0
ASV_691	0.0	0.0	0.0	0.2	0.0
ASV_692	0.0	0.0	0.0	0.0	1.0
ASV_694	0.0	0.0	0.0	0.0	0.0
ASV_697	0.0	0.0	0.0	0.0	1.0
ASV_703	0.0	0.3	0.0	0.0	0.0
ASV_705	0.5	0.0	20.0	12.7	1.0
ASV_715	0.5	0.5	0.0	0.0	0.0
ASV_717	0.3	0.3	0.0	0.0	0.0
ASV_718	0.0	0.8	0.0	0.0	0.0
ASV_719	0.0	0.0	0.3	0.0	0.0
ASV_722	0.0	0.0	0.0	6.3	0.0
ASV_723	0.0	0.0	0.0	0.0	1.0
ASV_729	0.0	0.0	0.0	0.2	0.0
ASV_732	0.0	0.0	0.0	0.2	0.0
ASV_735	0.0	0.0	0.2	0.0	0.0
ASV_738	0.0	0.0	0.0	1.3	0.0
ASV_739	0.0	0.0	0.0	3.7	3.0
ASV_740	0.0	0.0	0.0	4.7	0.0
ASV_745	0.0	0.0	0.0	1.7	0.0
ASV_750	0.0	0.0	0.0	0.0	1.0
ASV_761	0.0	0.0	0.8	0.0	0.0
ASV_762	0.0	0.0	0.0	0.0	0.0
ASV_769	0.0	0.0	0.0	0.0	1.0
ASV_770	0.0	0.0	0.0	0.0	3.0
ASV_771	0.0	0.0	0.0	1.2	0.0
ASV_775	0.0	0.5	0.0	0.0	0.0
ASV_776	0.0	0.0	0.0	0.0	0.0
ASV_777	0.0	0.0	0.0	0.2	0.0
ASV_779	0.0	0.0	0.0	0.0	1.0
ASV_787	0.0	0.7	0.0	0.0	0.0
ASV_790	0.0	0.0	0.3	0.0	0.0
ASV_791	0.0	0.0	0.0	0.0	0.0
ASV_794	0.0	0.0	0.0	0.0	1.0
ASV_796	0.0	0.7	1.0	0.0	0.0
ASV_798	0.0	0.0	0.0	0.0	1.0
ASV_806	0.0	1.0	0.3	0.0	0.0
ASV_807	0.0	0.0	0.0	0.0	1.0
ASV_809	0.0	0.0	0.0	0.0	1.0
ASV_810	0.0	0.0	0.0	0.0	0.0
ASV_816	0.0	0.0	0.0	0.5	0.0
ASV_820	1.5	0.0	2.3	8.2	0.0
ASV_822	0.0	0.0	0.0	0.0	1.0
ASV_825	0.0	0.0	0.0	0.0	0.0
ASV_826	0.0	0.0	0.0	0.0	0.0
ASV_829	0.2	0.2	0.0	0.0	0.0
ASV_830	4.5	6.7	0.8	0.0	0.0
ASV_834	0.0	0.0	0.0	0.5	0.0
ASV_836	0.0	0.3	0.0	0.0	0.0
ASV_837	0.0	0.0	0.0	0.0	0.0
ASV_838	0.0	0.0	0.3	0.0	0.0
ASV_839	0.0	0.3	0.0	0.0	0.0
ASV_840	0.0	0.0	0.0	0.0	0.0
ASV_844	0.0	0.0	0.3	0.0	0.0
ASV_847	0.0	0.0	0.0	1.0	0.0
ASV_850	0.0	0.0	0.0	0.0	1.0
ASV_851	0.0	0.0	0.0	1.5	1.0
ASV_856	0.0	0.3	0.0	0.0	0.0
ASV_859	0.0	0.2	0.0	0.0	0.0
ASV_862	0.3	1.2	0.3	0.0	0.0
ASV_863	0.0	0.0	0.0	0.0	1.0
ASV_866	0.0	0.2	0.0	0.0	0.0
ASV_867	0.0	0.2	0.0	0.0	0.0
ASV_870	0.0	0.0	0.3	0.0	0.0
ASV_872	0.0	0.0	0.0	0.7	0.0
ASV_874	0.0	1.0	0.0	0.0	0.0
ASV_876	0.0	0.0	0.0	0.0	1.0
ASV_877	0.0	0.0	0.0	0.0	1.0
ASV_879	0.3	0.3	0.5	0.0	0.0
ASV_880	0.0	0.5	0.0	0.0	0.0
ASV_881	0.2	0.2	0.0	0.0	0.0
ASV_890	0.0	0.0	0.0	0.8	0.0
ASV_894	0.0	0.0	1.3	1.7	0.0
ASV_895	0.0	0.0	1.5	0.0	0.0
ASV_896	0.0	1.8	0.0	0.0	0.0
ASV_899	0.2	0.2	0.0	0.0	0.0
ASV_905	0.2	0.0	0.2	0.0	0.0
ASV_906	0.0	0.0	0.0	0.3	0.0
ASV_909	0.0	0.0	0.0	0.2	0.0
ASV_914	0.3	0.3	0.2	0.0	0.0
ASV_918	0.0	0.3	0.0	0.0	0.0
ASV_922	0.0	0.0	0.0	0.2	0.0
ASV_927	0.0	0.0	0.0	0.0	0.0
ASV_928	0.3	2.7	0.0	0.0	0.0
ASV_929	0.7	0.0	0.0	0.0	0.0
ASV_933	0.7	0.0	2.5	0.0	0.0
ASV_934	0.0	0.0	0.0	0.0	1.0
ASV_935	0.0	0.0	0.0	1.8	0.0
ASV_943	0.0	0.0	0.0	9.8	1.0
ASV_945	0.0	0.0	0.0	0.0	1.0
ASV_946	0.5	0.5	0.0	0.0	0.0
ASV_948	0.2	0.2	0.0	0.0	0.0
ASV_949	0.0	0.2	0.0	0.0	0.0
ASV_958	0.2	0.0	0.0	0.0	0.0
ASV_960	0.2	0.2	0.0	0.0	0.0
ASV_964	45.5	0.0	0.0	0.0	0.0
ASV_965	0.2	0.3	0.0	0.0	0.0
ASV_969	0.0	0.0	0.0	0.0	1.0
ASV_970	0.0	0.0	0.0	0.0	1.0
ASV_971	0.0	0.0	0.0	0.0	0.0
ASV_972	0.0	0.0	0.3	0.0	0.0
ASV_973	0.0	0.0	0.0	0.0	0.0
ASV_974	0.0	0.0	0.0	0.2	0.0
ASV_975	0.0	0.3	0.0	0.0	0.0
ASV_977	0.0	1.0	0.0	0.0	0.0
ASV_980	0.0	0.0	0.0	0.8	0.0
ASV_984	0.0	0.0	0.0	1.8	0.0
ASV_985	0.0	0.0	0.0	0.0	1.0
ASV_987	0.0	0.3	0.0	0.0	0.0
ASV_988	0.0	0.0	0.0	3.3	0.0
ASV_989	0.0	0.0	0.5	0.0	0.0
ASV_1002	0.0	0.0	0.0	0.2	0.0
ASV_1006	0.0	0.2	0.0	0.0	0.0
ASV_1007	0.0	0.0	0.0	0.0	3.0
ASV_1009	0.7	0.0	1.0	0.0	0.0
ASV_1010	0.0	0.0	0.0	0.0	1.0
ASV_1012	0.0	0.0	0.0	0.0	1.0
ASV_1013	0.2	0.2	16.0	0.8	0.0
ASV_1014	9.3	1.3	0.0	0.0	0.0
ASV_1015	0.3	0.3	0.0	0.0	0.0
ASV_1018	0.0	0.0	0.0	0.2	0.0
ASV_1020	0.0	0.0	0.0	0.2	0.0
ASV_1021	0.0	0.3	0.0	0.0	0.0
ASV_1025	0.3	0.0	0.7	0.0	0.0
ASV_1027	0.0	0.3	0.0	0.0	0.0
ASV_1028	0.0	0.0	0.0	0.5	0.0
ASV_1030	0.0	0.2	0.0	0.0	0.0
ASV_1032	0.2	0.3	0.0	0.0	0.0
ASV_1036	0.5	0.5	0.0	0.0	0.0
ASV_1038	0.2	0.5	0.2	0.0	0.0
ASV_1039	0.0	1.0	0.0	0.0	0.0
ASV_1046	0.0	0.5	0.5	0.0	0.0
ASV_1047	0.0	0.0	0.0	0.0	0.0
ASV_1050	0.0	0.0	0.0	0.0	1.0
ASV_1056	0.0	0.5	0.0	0.0	0.0
ASV_1057	0.5	0.0	1.0	0.0	0.0
ASV_1060	0.3	0.3	0.0	0.0	0.0
ASV_1061	0.0	2.2	0.0	0.0	0.0
ASV_1062	0.0	0.0	0.3	0.0	0.0
ASV_1066	0.0	0.0	0.0	0.0	1.0
ASV_1067	0.0	0.0	0.3	0.0	0.0
ASV_1070	0.0	0.0	0.0	0.0	1.0
ASV_1075	0.0	0.0	0.0	0.0	1.0
ASV_1076	0.0	0.0	0.0	0.2	0.0
ASV_1088	0.0	0.0	0.0	0.2	0.0
ASV_1089	0.5	1.0	1.0	0.0	0.0
ASV_1090	0.0	0.8	0.0	0.0	0.0
ASV_1091	0.0	0.0	0.0	0.0	0.0
ASV_1093	0.0	0.7	0.0	0.0	0.0
ASV_1098	0.3	0.7	0.0	0.0	0.0
ASV_1103	0.0	0.0	0.0	0.2	0.0
ASV_1104	0.0	0.0	0.0	2.3	1.0
ASV_1106	0.2	0.2	0.0	0.0	0.0
ASV_1107	0.2	0.2	0.0	0.0	0.0
ASV_1109	0.0	0.2	0.0	0.0	0.0
ASV_1114	0.0	0.0	0.0	1.2	0.0
ASV_1116	0.0	0.0	0.0	0.0	2.0
ASV_1118	0.3	0.3	0.0	0.0	0.0
ASV_1120	0.0	0.0	2.7	4.8	0.0
ASV_1122	0.2	0.2	0.0	0.0	0.0
ASV_1125	0.0	0.0	0.0	0.0	1.0
ASV_1130	0.0	0.0	0.0	0.2	0.0
ASV_1131	0.0	0.0	0.0	0.5	0.0
ASV_1132	2.0	0.0	4.5	0.0	0.0
ASV_1135	0.0	0.0	0.0	0.0	0.0
ASV_1136	0.7	0.0	1.5	0.0	0.0
ASV_1143	0.0	0.0	0.0	0.0	1.0
ASV_1144	0.0	0.0	0.0	0.0	0.0
ASV_1146	0.0	0.0	0.0	0.0	1.0
ASV_1148	7.7	0.0	0.0	0.0	0.0
ASV_1150	0.0	0.0	0.0	3.5	3.0
ASV_1152	0.0	0.0	0.0	0.0	1.0
ASV_1156	0.0	0.2	0.0	0.0	0.0
ASV_1158	0.0	0.0	0.2	0.0	0.0
ASV_1159	1.5	1.5	0.0	0.0	0.0
ASV_1160	0.0	0.8	2.5	0.0	0.0
ASV_1163	0.0	0.5	0.0	0.0	0.0
ASV_1166	0.5	0.0	0.0	0.0	0.0
ASV_1171	0.0	0.0	0.0	0.0	1.0
ASV_1173	2.5	18.3	1.7	0.0	0.0
ASV_1174	1.0	0.0	0.0	0.0	0.0
ASV_1175	0.2	0.0	0.2	0.0	0.0
ASV_1180	0.0	0.0	0.0	3.2	0.0
ASV_1183	0.0	0.0	0.0	0.2	0.0
ASV_1184	0.0	0.0	0.0	0.0	1.0
ASV_1185	199.5	3.8	0.0	0.0	0.0
ASV_1186	0.0	0.0	0.0	0.0	1.0
ASV_1193	0.0	0.0	0.0	0.0	1.0
ASV_1194	0.0	0.0	0.3	3.7	0.0
ASV_1196	0.0	0.0	0.0	0.7	0.0
ASV_1201	0.0	0.0	0.0	0.0	1.0
ASV_1202	0.0	0.0	0.0	0.0	0.0
ASV_1203	0.0	0.7	0.0	0.0	0.0
ASV_1204	1.3	0.0	0.0	0.0	0.0
ASV_1205	0.0	0.0	0.0	0.3	0.0
ASV_1209	0.0	0.0	0.0	0.0	0.0
ASV_1210	0.0	0.2	0.0	0.0	0.0
ASV_1211	1.5	0.0	3.5	0.0	2.0
ASV_1212	1.3	6.0	2.0	0.0	0.0
ASV_1213	0.0	0.0	0.0	0.0	1.0
ASV_1215	0.0	0.0	0.0	0.2	0.0
ASV_1218	0.3	0.0	0.0	0.0	0.0
ASV_1219	1.0	1.0	2.8	0.0	0.0
ASV_1220	0.0	0.0	0.0	11.5	0.0
ASV_1221	0.0	0.0	0.0	0.3	0.0
ASV_1224	0.0	0.0	0.0	0.0	0.0
ASV_1225	0.0	0.0	0.0	0.3	0.0
ASV_1230	1.3	3.2	0.0	0.0	0.0
ASV_1231	0.0	0.0	0.3	0.0	0.0
ASV_1233	0.0	0.0	0.5	0.0	0.0
ASV_1236	1.0	2.5	0.0	0.0	0.0
ASV_1241	0.0	0.0	0.7	0.0	0.0
ASV_1244	0.0	0.0	0.0	0.0	1.0
ASV_1245	1.2	9.2	0.0	0.0	0.0
ASV_1250	0.0	1.0	0.0	0.0	0.0
ASV_1253	0.0	0.0	0.0	4.7	0.0
ASV_1258	0.2	0.2	0.0	0.0	0.0
ASV_1259	0.0	0.0	0.0	0.0	0.0
ASV_1262	0.0	1.0	0.3	0.0	0.0
ASV_1263	0.0	0.0	0.0	0.0	0.0
ASV_1264	0.0	1.2	0.0	0.0	0.0
ASV_1267	0.0	0.0	0.7	0.0	0.0
ASV_1269	0.0	0.0	0.0	1.3	0.0
ASV_1274	0.7	0.3	1.3	0.0	0.0
ASV_1277	0.0	0.7	0.0	0.0	0.0
ASV_1281	0.0	0.0	0.0	0.0	0.0
ASV_1282	1.3	0.2	0.0	0.0	0.0
ASV_1284	0.0	0.0	0.0	0.8	1.0
ASV_1286	0.7	1.2	0.0	0.0	0.0
ASV_1289	0.3	0.0	0.7	0.0	0.0
ASV_1290	0.0	0.0	0.0	0.0	1.0
ASV_1291	0.0	0.0	0.0	0.0	1.0
ASV_1293	0.0	0.5	0.0	0.0	0.0
ASV_1295	1.3	0.0	0.2	0.0	0.0
ASV_1299	0.0	0.0	0.0	0.0	0.0
ASV_1300	0.2	0.8	0.0	0.0	0.0
ASV_1303	0.0	0.0	0.0	0.0	1.0
ASV_1304	0.0	0.0	0.0	2.2	0.0
ASV_1305	0.0	0.0	0.7	0.0	0.0
ASV_1307	0.0	0.0	0.0	1.8	0.0
ASV_1310	0.0	0.0	0.0	1.2	0.0
ASV_1312	0.0	0.0	0.2	0.0	0.0
ASV_1313	0.0	0.0	0.0	0.0	1.0
ASV_1314	2.3	2.3	5.2	0.0	0.0
ASV_1315	0.0	0.0	0.0	0.0	0.0
ASV_1317	0.0	0.0	0.0	0.2	0.0
ASV_1322	0.0	0.0	0.0	0.0	0.0
ASV_1326	0.0	0.0	0.0	0.0	0.0
ASV_1330	0.2	0.2	0.0	0.0	0.0
ASV_1331	0.0	0.0	0.0	0.0	1.0
ASV_1337	0.0	0.0	0.0	0.2	0.0
ASV_1338	0.0	0.0	0.0	0.0	1.0
ASV_1342	0.0	0.0	0.0	0.0	0.0
ASV_1346	0.2	0.2	0.0	0.0	0.0
ASV_1347	0.0	0.2	0.0	0.0	0.0
ASV_1348	0.2	0.0	0.0	0.0	0.0
ASV_1350	0.0	0.0	0.0	0.8	0.0
ASV_1354	0.0	0.8	0.0	0.0	0.0
ASV_1359	0.0	0.0	0.0	0.3	0.0
ASV_1365	1.0	0.0	3.2	0.0	0.0
ASV_1366	0.0	0.0	0.0	0.0	1.0
ASV_1372	0.0	0.0	0.0	1.7	0.0
ASV_1374	0.0	0.0	0.0	0.0	1.0
ASV_1375	0.0	0.0	0.0	0.0	1.0
ASV_1377	0.0	0.0	0.0	1.2	0.0
ASV_1379	0.0	0.0	0.0	0.5	1.0
ASV_1385	0.0	0.3	0.0	0.0	0.0
ASV_1387	0.0	0.0	2.2	0.0	0.0
ASV_1393	0.0	0.0	1.2	0.2	0.0
ASV_1395	0.0	0.0	0.8	0.0	0.0
ASV_1397	0.0	0.2	0.0	0.0	0.0
ASV_1399	0.3	0.0	0.3	0.0	0.0
ASV_1401	0.0	0.0	0.0	0.0	1.0
ASV_1402	0.2	0.5	0.0	0.0	0.0
ASV_1403	0.0	0.0	0.3	0.0	0.0
ASV_1406	0.0	0.0	0.0	0.0	0.0
ASV_1408	2.5	4.0	0.0	0.0	0.0
ASV_1409	0.0	0.0	0.0	0.5	0.0
ASV_1410	0.0	0.3	0.0	0.0	0.0
ASV_1411	0.2	0.0	0.0	0.0	0.0
ASV_1412	0.0	0.0	0.0	0.3	0.0
ASV_1413	0.0	0.0	1.3	0.0	0.0
ASV_1419	0.0	1.2	0.0	0.0	0.0
ASV_1420	0.0	0.0	0.0	0.5	0.0
ASV_1435	0.0	0.2	0.0	0.0	0.0
ASV_1438	0.0	0.0	0.0	0.0	1.0
ASV_1443	0.0	1.0	0.0	0.0	0.0
ASV_1444	0.0	0.0	0.0	0.3	0.0
ASV_1447	0.0	0.2	0.0	0.0	0.0
ASV_1448	0.0	0.0	0.0	0.0	0.0
ASV_1452	0.0	1.5	0.0	0.0	0.0
ASV_1453	0.0	0.0	0.0	0.0	0.0
ASV_1455	0.2	0.2	0.0	0.0	0.0
ASV_1456	0.0	0.0	1.2	0.0	0.0
ASV_1475	0.0	0.0	0.0	3.2	3.0
ASV_1479	0.0	0.0	0.0	0.0	0.0
ASV_1481	0.2	0.0	0.2	0.0	0.0
ASV_1484	0.0	0.0	0.0	0.0	0.0
ASV_1486	0.0	0.0	0.0	1.7	0.0
ASV_1488	2.0	8.0	1.2	0.0	0.0
ASV_1490	0.0	0.0	0.2	0.0	0.0
ASV_1491	6.2	13.0	0.0	0.0	0.0
ASV_1493	0.0	0.2	0.0	0.0	0.0
ASV_1495	0.0	0.3	0.0	0.0	0.0
ASV_1497	0.0	0.7	0.0	0.0	0.0
ASV_1498	0.0	0.0	0.0	0.0	1.0
ASV_1499	0.0	0.0	0.0	0.2	0.0
ASV_1503	0.0	0.0	0.0	0.0	0.0
ASV_1504	0.0	0.5	0.0	0.0	0.0
ASV_1506	0.2	0.2	0.0	0.0	0.0
ASV_1513	0.3	0.0	0.3	0.0	0.0
ASV_1516	0.0	0.2	0.0	0.0	0.0
ASV_1518	0.0	0.0	0.0	0.0	0.0
ASV_1521	0.0	0.0	0.8	0.0	1.0
ASV_1522	0.0	0.0	7.7	0.0	0.0
ASV_1523	0.0	0.0	0.0	0.0	2.0
ASV_1525	0.0	0.0	0.0	0.0	1.0
ASV_1526	0.0	0.3	0.0	0.0	0.0
ASV_1530	0.0	0.0	0.3	0.0	0.0
ASV_1532	0.0	0.0	0.7	0.0	0.0
ASV_1535	0.0	0.0	0.0	0.0	1.0
ASV_1536	0.0	0.0	0.0	3.5	0.0
ASV_1539	0.0	0.0	0.0	0.0	1.0
ASV_1545	0.2	0.0	0.2	0.0	0.0
ASV_1547	0.0	0.0	0.0	0.3	1.0
ASV_1548	0.0	0.0	0.0	0.2	0.0
ASV_1550	0.0	0.0	0.3	0.0	0.0
ASV_1551	0.0	0.0	0.0	0.3	0.0
ASV_1553	0.0	0.0	0.2	0.0	0.0
